Iteration,Estimated_Pi
100,"3,1746031746031744"
200,"3,278688524590164"
300,"3,1746031746031744"
400,"3,1496062992125986"
500,"3,1545741324921135"
600,"3,125"
700,"3,104212860310421"
800,"3,11284046692607"
900,"3,130434782608696"
1000,"3,1695721077654517"
1100,"3,197674418604651"
1200,"3,2"
1300,"3,1784841075794623"
1400,"3,1818181818181817"
1500,"3,1813361611876987"
1600,"3,1809145129224654"
1700,"3,1865042174320526"
1800,"3,2085561497326203"
1900,"3,234042553191489"
2000,"3,2180209171359615"
2100,"3,2134659525631215"
2200,"3,2116788321167884"
2300,"3,2011134307585247"
2400,"3,193612774451098"
2500,"3,188775510204082"
2600,"3,1843233312921004"
2700,"3,1746031746031744"
2800,"3,1710079275198186"
2900,"3,1780821917808217"
3000,"3,189792663476874"
3100,"3,1746031746031744"
3200,"3,1651829871414443"
3300,"3,177660086663457"
3400,"3,183520599250936"
3500,"3,1803725579282145"
3600,"3,183023872679045"
3700,"3,1965442764578835"
3800,"3,2013479359730415"
3900,"3,1914893617021276"
4000,"3,198720511795282"
4100,"3,1981279251170047"
4200,"3,1975637609440426"
4300,"3,1934645376903084"
4400,"3,1907179115300943"
4500,"3,1880977683315623"
4600,"3,1944444444444446"
4700,"3,194019707781176"
4800,"3,19893368877041"
4900,"3,1984334203655354"
5000,"3,1959092361776924"
5100,"3,1934877896055105"
5200,"3,195084485407066"
5300,"3,1889290012033693"
5400,"3,1849012090828666"
5500,"3,1828703703703702"
5600,"3,1755032605613835"
5700,"3,1746031746031744"
5800,"3,173734610123119"
5900,"3,1746031746031744"
6000,"3,175443238952104"
6100,"3,1729518855656695"
6200,"3,177857508969759"
6300,"3,1802120141342756"
6400,"3,1809145129224654"
6500,"3,1800391389432487"
6600,"3,1768953068592056"
6700,"3,172348484848485"
6800,"3,173862310385064"
6900,"3,1724137931034484"
7000,"3,1717263253285"
7100,"3,1746031746031744"
7200,"3,172504957038995"
7300,"3,1759843376114856"
7400,"3,1752842737609956"
7500,"3,171917953055614"
7600,"3,1759297952361054"
7700,"3,1785345717234263"
7800,"3,184973458554512"
7900,"3,1841999193873436"
8000,"3,1783869686134287"
8100,"3,1789638932496076"
8200,"3,1770631538163503"
8300,"3,17581786875837"
8400,"3,175803402646503"
8500,"3,1757892770409115"
8600,"3,1763619575253923"
8700,"3,178662769455608"
8800,"3,175748827138217"
8900,"3,181411974977659"
9000,"3,1790886612504416"
9100,"3,1751570132588975"
9200,"3,1740555459720543"
9300,"3,173519877154069"
9400,"3,172460344245697"
9500,"3,170894526034713"
9600,"3,173029251363411"
9700,"3,170452688347769"
9800,"3,1704949854416045"
9900,"3,1720602371034925"
10000,"3,1720856463124503"
10100,"3,169621842146556"
10200,"3,1696706028589188"
10300,"3,1697184182181872"
10400,"3,1716986886245806"
10500,"3,1726846955733494"
10600,"3,1722280412988177"
10700,"3,169900755443638"
10800,"3,169944232462577"
10900,"3,164924506387921"
11000,"3,1704856607580343"
11100,"3,1709755749178687"
11200,"3,166525303929884"
11300,"3,167928231006448"
11400,"3,168426903835464"
11500,"3,168480506956881"
11600,"3,1711317659923455"
11700,"3,1724511930585684"
11800,"3,1690613669934202"
11900,"3,167842406495408"
12000,"3,1658092599920855"
12100,"3,1646397279979075"
12200,"3,1626701231367464"
12300,"3,162360200539915"
12400,"3,1612492033142128"
12500,"3,1617554066017455"
12600,"3,160667251975417"
12700,"3,163926258096662"
12800,"3,1608840597604644"
12900,"3,1590547324598997"
13000,"3,1572556162720096"
13100,"3,1573873222463242"
13200,"3,156761927537965"
13300,"3,159144893111639"
13400,"3,1592596958623127"
13500,"3,159742539496782"
13600,"3,1591173054587687"
13700,"3,157409541368979"
13800,"3,1532046155603792"
13900,"3,1515701167668064"
14000,"3,1531531531531534"
14100,"3,1540096186108935"
14200,"3,154854476782937"
14300,"3,154991726420298"
14400,"3,1537450722733245"
14500,"3,1538879825992385"
14600,"3,1523264601101153"
14700,"3,1524769461719924"
14800,"3,1546413726953"
14900,"3,153105491482383"
15000,"3,1572300568301412"
15100,"3,15536516560443"
15200,"3,157129504621456"
15300,"3,158872716011149"
15400,"3,159298389578418"
15500,"3,1587528021194213"
15600,"3,1578947368421053"
15700,"3,1580006034396058"
15800,"3,1562125449460647"
15900,"3,1572676727561557"
16000,"3,1583103039873666"
16100,"3,157172271791352"
16200,"3,1575869798265277"
16300,"3,1586086619513614"
16400,"3,1568816169393648"
16500,"3,1591039632395175"
16600,"3,160098991052732"
16700,"3,159587550846656"
16800,"3,160270880361174"
16900,"3,162425149700599"
17000,"3,16426244765007"
17100,"3,161689932513636"
17200,"3,1597317902085056"
17300,"3,1598173515981736"
17400,"3,162199000454339"
17500,"3,1614126998464456"
17600,"3,159217375695566"
17700,"3,159585862192074"
17800,"3,156588047526157"
17900,"3,159474009354867"
18000,"3,159003159003159"
18100,"3,160192055870799"
18200,"3,1591737545565004"
18300,"3,1589849818746765"
18400,"3,1601545727780165"
18500,"3,158613624722554"
18600,"3,159235668789809"
18700,"3,1593174522723433"
18800,"3,1596638655462184"
18900,"3,158158576322166"
19000,"3,1595576619273302"
19100,"3,159897427413351"
19200,"3,1620553359683794"
19300,"3,1641937863759324"
19400,"3,163473298002446"
19500,"3,164043485315593"
19600,"3,16614166868589"
19700,"3,1666934576434658"
19800,"3,1649616368286444"
19900,"3,162997695303187"
20000,"3,1628054083972486"
20100,"3,1631127547407347"
20200,"3,1629217881468725"
20300,"3,1664326938075185"
20400,"3,165244375484872"
20500,"3,1670013903908543"
20600,"3,169230769230769"
20700,"3,168286523302977"
20800,"3,168075546416876"
20900,"3,166186941372519"
21000,"3,167898627243928"
21100,"3,166266506602641"
21200,"3,1651239175873394"
21300,"3,1642278838297555"
21400,"3,164042285798773"
21500,"3,1624623078620284"
21600,"3,1620553359683794"
21700,"3,1618825586478216"
21800,"3,160794548354357"
21900,"3,159261396422389"
22000,"3,1600114909508763"
22100,"3,1603031603031604"
22200,"3,1614924522927943"
22300,"3,1624477061618097"
22400,"3,1645122554213465"
22500,"3,165224730955898"
22600,"3,1654877792562504"
22700,"3,16795757448887"
22800,"3,168426903835464"
22900,"3,1702083477538587"
23000,"3,1695721077654517"
23100,"3,170463903376338"
23200,"3,1719989062072735"
23300,"3,172441963373953"
23400,"3,171806167400881"
23500,"3,172246220302376"
23600,"3,173322576307651"
23700,"3,173327977505523"
23800,"3,1741797812750066"
23900,"3,174814027630181"
24000,"3,1758634378721715"
24100,"3,1758582064966725"
24200,"3,1764783093784867"
24300,"3,1762629893471015"
24400,"3,1754294638209264"
24500,"3,1774852473899227"
24600,"3,178089270718946"
24700,"3,1784841075794623"
24800,"3,176839812976366"
24900,"3,178047223994895"
25000,"3,178033432911714"
25100,"3,177014113030821"
25200,"3,175803402646503"
25300,"3,175400062754942"
25400,"3,175"
25500,"3,1753938110951996"
25600,"3,1757846421039573"
25700,"3,1775469831849654"
25800,"3,1759709484827967"
25900,"3,1755762628739577"
26000,"3,175184710264395"
26100,"3,1746031746031744"
26200,"3,175757575757576"
26300,"3,1746031746031744"
26400,"3,1744123128720014"
26500,"3,174032818301593"
26600,"3,174413747836983"
26700,"3,174037089871612"
26800,"3,173851255329228"
26900,"3,174415860278499"
27000,"3,173110823833588"
27100,"3,172744834045542"
27200,"3,1725666297311483"
27300,"3,1733116354759967"
27400,"3,1731325998841924"
27500,"3,1736872475476052"
27600,"3,17277848028509"
27700,"3,173148519388281"
27800,"3,1727916000913035"
27900,"3,1713554987212276"
28000,"3,1699309407902185"
28100,"3,168875105723146"
28200,"3,169785870848086"
28300,"3,1682059893646795"
28400,"3,1666387913251937"
28500,"3,1659631193068205"
28600,"3,16599324735706"
28700,"3,166896551724138"
28800,"3,1670973772474844"
28900,"3,16781760385838"
29000,"3,1680139829582696"
29100,"3,1678641410842587"
29200,"3,1687466087900162"
29300,"3,167910044329117"
29400,"3,1672502019929976"
29500,"3,166935050993022"
29600,"3,16594470292529"
29700,"3,1654676258992804"
29800,"3,1654981941788827"
29900,"3,166534286470744"
30000,"3,1657257426264973"
30100,"3,1665877649781704"
30200,"3,1667802652964925"
30300,"3,1653173152259075"
30400,"3,163536084083459"
30500,"3,1632441402198714"
30600,"3,1650806785270995"
30700,"3,1644591042622277"
30800,"3,1646545080914463"
30900,"3,164686603850881"
31000,"3,1645569620253164"
31100,"3,1652333214594677"
31200,"3,1651027136697945"
31300,"3,1643330131931457"
31400,"3,1643656152373274"
31500,"3,1637623662933763"
31600,"3,1647471206810214"
31700,"3,1639884219982033"
31800,"3,164021690463161"
31900,"3,1646825396825395"
32000,"3,164087605675582"
32100,"3,162873189476796"
32200,"3,1636863823933976"
32300,"3,163410214974781"
32400,"3,163908012304087"
32500,"3,1636328239073297"
32600,"3,1638198757763973"
32700,"3,1620171155054875"
32800,"3,16144578313253"
32900,"3,1610299769408146"
33000,"3,1601627962652623"
33100,"3,1597537110400458"
33200,"3,1590465769066083"
33300,"3,158493787347055"
33400,"3,158541775024824"
33500,"3,1581428234739573"
33600,"3,157449607668092"
33700,"3,1580920251147973"
33800,"3,1585833099710308"
33900,"3,1584831827075375"
34000,"3,158236960661372"
34100,"3,1584309730005096"
34200,"3,158332178972157"
34300,"3,1577978272877925"
34400,"3,1582813073815643"
34500,"3,157605711147721"
34600,"3,157078333865596"
34700,"3,1571285597306886"
34800,"3,158324635839724"
34900,"3,1587998370819568"
35000,"3,158559696778269"
35100,"3,157468627715558"
35200,"3,1562429948442055"
35300,"3,157000402450476"
35400,"3,1562054208273893"
35500,"3,1561166429587484"
35600,"3,1556087399725214"
35700,"3,154825026511135"
35800,"3,154740923510751"
35900,"3,1538258806992885"
36000,"3,1547123515751654"
36100,"3,154904959580511"
36200,"3,1553715406406626"
36300,"3,1547386259940033"
36400,"3,154382772217167"
36500,"3,1536201831691724"
36600,"3,1534054193770733"
36700,"3,1535982814178305"
36800,"3,153249646544707"
36900,"3,1537113798555616"
37000,"3,1529612270984235"
37100,"3,1528851873884594"
37200,"3,1524087962374474"
37300,"3,1532673936934654"
37400,"3,1519952804348743"
37500,"3,152055139951248"
37600,"3,151850454755019"
37700,"3,15349226265161"
37800,"3,153284671532847"
37900,"3,1528159054987106"
38000,"3,152480504396881"
38100,"3,1525381655703115"
38200,"3,152725622085586"
38300,"3,152652590854838"
38400,"3,152838786485488"
38500,"3,153669724770642"
38600,"3,15295078619563"
38700,"3,153006354896529"
38800,"3,1539587059014793"
38900,"3,1542671802148794"
39000,"3,154318990617923"
39100,"3,154752299499758"
39200,"3,1549295774647885"
39300,"3,155232628156236"
39400,"3,155534198302098"
39500,"3,155204089783529"
39600,"3,1548757170172084"
39700,"3,155175839459567"
39800,"3,154724159797083"
39900,"3,1537762320673437"
40000,"3,1533307055577455"
40100,"3,1532594165290555"
40200,"3,1544256120527305"
40300,"3,154105032480238"
40400,"3,1537861046057767"
40500,"3,1529778123783574"
40600,"3,1529082860914808"
40700,"3,1524727934626853"
40800,"3,151309183594655"
40900,"3,1518514237275075"
41000,"3,153239761584311"
41100,"3,1528076096962256"
41200,"3,15273951637588"
41300,"3,152792091301195"
41400,"3,153564899451554"
41500,"3,152776722631619"
41600,"3,1527093596059115"
41700,"3,153476764850456"
41800,"3,1537649011619133"
41900,"3,1542891557195016"
42000,"3,1546926052503097"
42100,"3,1548578065869832"
42200,"3,154196875700725"
42300,"3,1534217981213657"
42400,"3,153002416806098"
42500,"3,153052897099191"
42600,"3,153219837157661"
42700,"3,1531531531531534"
42800,"3,1530867835568"
42900,"3,153716092038521"
43000,"3,154342723004695"
43100,"3,153466252057801"
43200,"3,1533997591152962"
43300,"3,152300524170064"
43400,"3,151321521928551"
43500,"3,150803998261625"
43600,"3,151427538850741"
43700,"3,1520484708597807"
43800,"3,150739128870985"
43900,"3,150566958518731"
44000,"3,1503955894461746"
44100,"3,150337536164589"
44200,"3,150279747692527"
44300,"3,1512306160193484"
44400,"3,1509474132424953"
44500,"3,15088862139772"
44600,"3,1519434628975267"
44700,"3,1515493354954702"
44800,"3,1518221471788377"
44900,"3,1529791791018575"
45000,"3,152695554699268"
45100,"3,152303068428042"
45200,"3,151912415885081"
45300,"3,1519621486223213"
45400,"3,152121085884885"
45500,"3,1528254166233585"
45600,"3,1526548672566372"
45700,"3,153028839519801"
45800,"3,153509828897993"
45900,"3,153013910355487"
46000,"3,1530605250531223"
46100,"3,153646189629224"
46200,"3,1540141998907703"
46300,"3,1536287164118106"
46400,"3,153566452577565"
46500,"3,1547881542793177"
46600,"3,1532293534526508"
46700,"3,152636197934247"
46800,"3,1531076301162204"
46900,"3,153365158340617"
47000,"3,1536216325024324"
47100,"3,1523994377886355"
47200,"3,1529726118904478"
47300,"3,15301803153018"
47400,"3,1528535319941464"
47500,"3,152794371432364"
47600,"3,152317880794702"
47700,"3,1523642732049035"
47800,"3,1520986514557023"
47900,"3,152145301395104"
48000,"3,15281290025945"
48100,"3,1530645689937726"
48200,"3,152696471203846"
48300,"3,152227116984826"
48400,"3,152786372667166"
48500,"3,1527285728215295"
48600,"3,1524665131514937"
48700,"3,1522055729958898"
48800,"3,151538635409603"
48900,"3,1513823548366307"
49000,"3,1518348181262663"
49100,"3,1513751163313115"
49200,"3,151220137065266"
49300,"3,1510658016682114"
49400,"3,1509121061359866"
49500,"3,151160199891778"
49600,"3,1508067589886926"
49700,"3,15125384395904"
49800,"3,151300386002658"
49900,"3,1510482445061885"
50000,"3,151492231571649"
50100,"3,1515380260426498"
50200,"3,1510890716213673"
50300,"3,1510367725364907"
50400,"3,1516743269862113"
50500,"3,151326053042122"
50600,"3,151273587843308"
50700,"3,1509275659550666"
50800,"3,1502899134910547"
50900,"3,1504348095193886"
51000,"3,1498980915323327"
51100,"3,1501402459698546"
51200,"3,1498000615195325"
51300,"3,149267933331287"
51400,"3,1493168310765274"
51500,"3,1482104104899595"
51600,"3,1482611348383163"
51700,"3,147832440331223"
51800,"3,14864905935629"
51900,"3,1493673958554567"
52000,"3,1497016869075383"
52100,"3,14984432151386"
52200,"3,149796349373963"
52300,"3,150127992772173"
52400,"3,1504584398015933"
52500,"3,1506931524935484"
52600,"3,149983531454921"
52700,"3,150689026395241"
52800,"3,1500760671777583"
52900,"3,150122074673971"
53000,"3,150074294205052"
53100,"3,1504004746366063"
53200,"3,1503523420382544"
53300,"3,150304391512501"
53400,"3,150628355655201"
53500,"3,1512295685466056"
53600,"3,1512728555470635"
53700,"3,1506688570758037"
53800,"3,149975116367575"
53900,"3,149560288660999"
54000,"3,149422605855593"
54100,"3,1491021275357256"
54200,"3,1491488001859276"
54300,"3,1492866256814755"
54400,"3,1491504819242238"
54500,"3,1501069302352467"
54600,"3,149424624347475"
54700,"3,1505586913950006"
54800,"3,150511670691043"
54900,"3,150284042003787"
55000,"3,1497866735389284"
55100,"3,1492912665752173"
55200,"3,148618201522973"
55300,"3,148127063645679"
55400,"3,1480850096601887"
55500,"3,1486681984511957"
55600,"3,1488927903947443"
55700,"3,1492056312545937"
55800,"3,1488953471967496"
55900,"3,1488522743275595"
56000,"3,1487208321619344"
56100,"3,149031714847039"
56200,"3,148635777914729"
56300,"3,1477132953147713"
56400,"3,147145806595614"
56500,"3,147456966185728"
56600,"3,146804547855336"
56700,"3,1468531468531467"
56800,"3,147075934288168"
56900,"3,146949836845307"
57000,"3,147519257848091"
57100,"3,1477398015435503"
57200,"3,147613151740267"
57300,"3,1478327748173376"
57400,"3,1483970051833365"
57500,"3,148011278092579"
57600,"3,147798999918026"
57700,"3,1477591991489593"
57800,"3,147633828895061"
57900,"3,1477655757312166"
58000,"3,147469814136481"
58100,"3,147004658216878"
58200,"3,146796431467964"
58300,"3,1463342238052836"
58400,"3,1468060457472316"
58500,"3,147869134739561"
58600,"3,1478298238074776"
58700,"3,147706249832426"
58800,"3,1480043900741492"
58900,"3,147292206577787"
59000,"3,1473380987944095"
59100,"3,1472162313283807"
59200,"3,1478478185733656"
59300,"3,1481432325538186"
59400,"3,148437707046882"
59500,"3,1479815882757527"
59600,"3,147942745470871"
59700,"3,147572098908631"
59800,"3,1472855977474277"
59900,"3,147661586967945"
60000,"3,147953830010493"
60100,"3,1470911661517516"
60200,"3,1473832801798505"
60300,"3,1475923267649746"
60400,"3,1470626546828186"
60500,"3,147189637683044"
60600,"3,146335764907453"
60700,"3,145974241364119"
60800,"3,146346512109294"
60900,"3,1463924982563096"
61000,"3,1461949093534827"
61100,"3,145512110993848"
61200,"3,1453975433006116"
61300,"3,145444749467635"
61400,"3,1454112343433827"
61500,"3,145619149915605"
61600,"3,144782519910149"
61700,"3,1445899801233375"
61800,"3,1444780827842367"
61900,"3,144206836999035"
62000,"3,1441756681373296"
62100,"3,1443037974683543"
62200,"3,144034169889049"
62300,"3,1441621035100558"
62400,"3,1439727925431415"
62500,"3,143942252068714"
62600,"3,1440697119610257"
62700,"3,1441179420318925"
62800,"3,1440086109789984"
62900,"3,1438210670998377"
63000,"3,1433204440563802"
63100,"3,1436044339270146"
63200,"3,143653004377238"
63300,"3,1433111530439963"
63400,"3,1431262703881813"
63500,"3,143797806767829"
63600,"3,1432242759711375"
63700,"3,143505724437426"
63800,"3,1434765471028774"
63900,"3,1436021055738674"
64000,"3,1442678523176695"
64100,"3,1438520771003975"
64200,"3,144592476489028"
64300,"3,144177403975453"
64400,"3,1443009545199327"
64500,"3,143887697406902"
64600,"3,1440112911860614"
64700,"3,1445165366576755"
64800,"3,144257363287884"
64900,"3,143999031125106"
65000,"3,1441217016954073"
65100,"3,1446996594449677"
65200,"3,145351922427517"
65300,"3,1451690588575283"
65400,"3,145213648495924"
65500,"3,1451070776913475"
65600,"3,1451516241160253"
65700,"3,1455724989825966"
65800,"3,145691406716864"
65900,"3,1449842512169512"
66000,"3,144953778709616"
66100,"3,1444745730460015"
66200,"3,1437730024931736"
66300,"3,143669985775249"
66400,"3,1432696631872945"
66500,"3,143464901914441"
66600,"3,1432144795525874"
66700,"3,143557356961071"
66800,"3,1434554481071033"
66900,"3,1431323263407642"
67000,"3,1433262960356556"
67100,"3,1427835413690546"
67200,"3,142536475869809"
67300,"3,142290183261352"
67400,"3,14248414770608"
67500,"3,1423849537953026"
67600,"3,142505171652372"
67700,"3,142260385240195"
67800,"3,142453245579477"
67900,"3,142863755236178"
68000,"3,143200517703615"
68100,"3,142883514860624"
68200,"3,142277921120531"
68300,"3,1417465903079647"
68400,"3,1417219759777693"
68500,"3,1419856431896886"
68600,"3,141672963751689"
68700,"3,140930392044805"
68800,"3,140333660451423"
68900,"3,1405975795975114"
69000,"3,1402889976106496"
69100,"3,140266763616533"
69200,"3,1407434303090818"
69300,"3,1412188654443263"
69400,"3,141835302639323"
69500,"3,1417399362611036"
69600,"3,14185757815145"
69700,"3,1426123810812028"
69800,"3,142516264097427"
69900,"3,1424910648054487"
70000,"3,1422543430443954"
70100,"3,1423000201716835"
70200,"3,142908309455587"
70300,"3,143163730662613"
70400,"3,142857142857143"
70500,"3,142971780125719"
70600,"3,1428762214258685"
70700,"3,1430603716546637"
70800,"3,1430347154399363"
70900,"3,1433574959544237"
71000,"3,1432619089782183"
71100,"3,1428887169853024"
71200,"3,1426553672316384"
71300,"3,14221497510026"
71400,"3,142329020332717"
71500,"3,142857142857143"
71600,"3,1428320603985602"
71700,"3,1434270808215876"
71800,"3,143470075740992"
71900,"3,144062793799331"
72000,"3,143967512335706"
72100,"3,144078144078144"
72200,"3,1440515589618534"
72300,"3,144503642492117"
72400,"3,144203417801229"
72500,"3,144176767786283"
72600,"3,144558743909042"
72700,"3,1448717394125536"
72800,"3,1444367657221837"
72900,"3,1446812181865242"
73000,"3,143841515934539"
73100,"3,144491762377941"
73200,"3,1449378101437135"
73300,"3,144775511079649"
73400,"3,144815766923736"
73500,"3,144923195413119"
73600,"3,1449631449631448"
73700,"3,144332096079184"
73800,"3,1441048034934496"
73900,"3,1438781587679743"
74000,"3,144453651178108"
74100,"3,144694124387294"
74200,"3,1450006357817997"
74300,"3,1452398086610507"
74400,"3,1446142141634437"
74500,"3,1446540880503147"
74600,"3,1448927110998692"
74700,"3,1453955956040254"
74800,"3,145169767686324"
74900,"3,145076632374554"
75000,"3,1447859449033504"
75100,"3,1442986036969582"
75200,"3,1444042566536345"
75300,"3,1447066193359783"
75400,"3,144942648592284"
75500,"3,1447195784826207"
75600,"3,144627927290878"
75700,"3,1441447054181464"
75800,"3,144575814146443"
75900,"3,1448755930307235"
76000,"3,1450444858266087"
76100,"3,145082966544748"
76200,"3,144861741642592"
76300,"3,1446411276196757"
76400,"3,1447446953014055"
76500,"3,1453005509415344"
76600,"3,1455321944809462"
76700,"3,1454407512969302"
76800,"3,1455427904404987"
76900,"3,1453229170927237"
77000,"3,1453605931251403"
77100,"3,1455264983068827"
77200,"3,1451793607789615"
77300,"3,1452170728730113"
77400,"3,1451907838595634"
77500,"3,1453560340104305"
77600,"3,1454571249062644"
77700,"3,1452396373056994"
77800,"3,1458493388864177"
77900,"3,1460764912564114"
78000,"3,146112735706363"
78100,"3,14621225854533"
78200,"3,1462482397907867"
78300,"3,1461577096936213"
78400,"3,146004293653819"
78500,"3,1458512833871"
78600,"3,146328282929368"
78700,"3,146930043785113"
78800,"3,1462737817172743"
78900,"3,1462466354301664"
79000,"3,1460942633559665"
79100,"3,145566977511781"
79200,"3,1459156719826815"
79300,"3,1457643255251204"
79400,"3,144990394708177"
79500,"3,14515171895399"
79600,"3,1452505136715665"
79700,"3,1449767184910424"
79800,"3,1446416960573758"
79900,"3,144555078909048"
80000,"3,1445922839566833"
80100,"3,144135657089025"
80200,"3,144111651246668"
80300,"3,1443339337457905"
80400,"3,144863194539516"
80500,"3,1445926678255436"
80600,"3,1447522434646897"
80700,"3,14442128231604"
80800,"3,1445806577155087"
80900,"3,14449518997182"
81000,"3,1445320082301333"
81100,"3,1446297014346647"
81200,"3,145031663342177"
81300,"3,145250207942434"
81400,"3,145650577733122"
81500,"3,1457464875714067"
81600,"3,1455996299294555"
81700,"3,1455742501828823"
81800,"3,145790870284198"
81900,"3,146067415730337"
82000,"3,145739824298922"
82100,"3,145895200689721"
82200,"3,145628838757821"
82300,"3,1459042085547186"
82400,"3,1459387229168656"
82500,"3,1460331382157225"
82600,"3,1455881792909097"
82700,"3,1456229436488465"
82800,"3,146016186025305"
82900,"3,145871281117183"
83000,"3,146740469736318"
83100,"3,146594975292982"
83200,"3,1465688406482233"
83300,"3,1466616299933894"
83400,"3,14681356827529"
83500,"3,146905856636768"
83600,"3,1470571627548045"
83700,"3,1472081218274113"
83800,"3,147417840375587"
83900,"3,147627086850497"
84000,"3,1475999550342864"
84100,"3,1476906954113333"
84200,"3,147840065798082"
84300,"3,148283009355218"
84400,"3,1481965011749784"
84500,"3,148051560986514"
84600,"3,1480826836846707"
84700,"3,1479967293540474"
84800,"3,148144710708518"
84900,"3,1476503846510333"
85000,"3,147448715100348"
85100,"3,1472475452578634"
85200,"3,1466400753420865"
85300,"3,1468466972866285"
85400,"3,1471108490566038"
85500,"3,147142725683261"
85600,"3,147000974246797"
85700,"3,1472062576889885"
85800,"3,147526550376933"
85900,"3,147327153482578"
86000,"3,1473585975955642"
86100,"3,1475050265033815"
86200,"3,14742126882702"
86300,"3,147337709700948"
86400,"3,1473689962297144"
86500,"3,1469994360868063"
86600,"3,146916675751299"
86700,"3,147576692684698"
86800,"3,1478358628442944"
86900,"3,1479804383263903"
87000,"3,1484664796887722"
87100,"3,148666967916855"
87200,"3,1481849197609977"
87300,"3,1481014027622516"
87400,"3,148018081293785"
87500,"3,147821707378494"
87600,"3,1479085812850367"
87700,"3,1481082633354873"
87800,"3,147968878849808"
87900,"3,1481116702182907"
88000,"3,1481415232712053"
88100,"3,1481150616401643"
88200,"3,1480324797001873"
88300,"3,148399058689296"
88400,"3,148652739933394"
88500,"3,149017933390265"
88600,"3,1487667922382543"
88700,"3,1490192597852134"
88800,"3,148824509769157"
88900,"3,1489090393879287"
89000,"3,1489933835756996"
89100,"3,148854961832061"
89200,"3,1492171088633514"
89300,"3,14918978012096"
89400,"3,148552511093893"
89500,"3,1485813793952615"
89600,"3,148886819308018"
89700,"3,148583663870266"
89800,"3,148833213528061"
89900,"3,1486962156103884"
90000,"3,1488900162692652"
90100,"3,1489733508082134"
90200,"3,1490015360983103"
90300,"3,1489747524061933"
90400,"3,1490577211133175"
90500,"3,1486474732538925"
90600,"3,1486758879544032"
90700,"3,1487588960249955"
90800,"3,148404993065187"
90900,"3,148051948051948"
91000,"3,1478630852517426"
91100,"3,1474571586511884"
91200,"3,1470522265739573"
91300,"3,147136381654918"
91400,"3,14722035707522"
91500,"3,147250025797131"
91600,"3,1474959195945367"
91700,"3,1480655017336674"
91800,"3,1482561130354263"
91900,"3,148176695270884"
92000,"3,148097454147276"
92100,"3,14812599340295"
92200,"3,1478320245817684"
92300,"3,1475924157686537"
92400,"3,147728627638011"
92500,"3,1478109952187303"
92600,"3,147946695675823"
92700,"3,1477079796264857"
92800,"3,14725632503561"
92900,"3,1477120639707254"
93000,"3,148007108403148"
93100,"3,147609709919535"
93200,"3,14758527524485"
93300,"3,147136207245497"
93400,"3,146953284253441"
93500,"3,146929640038369"
93600,"3,1470647569094212"
93700,"3,1468296614723266"
93800,"3,1468590119936257"
93900,"3,146519225936165"
94000,"3,146654169316774"
94100,"3,1465783885907275"
94200,"3,1468181058961084"
94300,"3,146847312832663"
94400,"3,1466666666666665"
94500,"3,146905542882832"
94600,"3,1471963005472663"
94700,"3,1470158181576497"
94800,"3,1466268359472243"
94900,"3,146812567354721"
95000,"3,146737330241802"
95100,"3,14666225494251"
95200,"3,146847367986117"
95300,"3,1464087029730754"
95400,"3,14607482645473"
95500,"3,146104430901005"
95600,"3,145719879567628"
95700,"3,145542992374441"
95800,"3,1452115959158213"
95900,"3,145345118811394"
96000,"3,14506617743415"
96100,"3,145302502168328"
96200,"3,1455383709904194"
96300,"3,1453627945715548"
96400,"3,14595741209105"
96500,"3,1459355490717047"
96600,"3,1458625069202464"
96700,"3,145994306628711"
96800,"3,146534910934859"
96900,"3,1465125340953373"
97000,"3,1463881410360375"
97100,"3,1462130417172944"
97200,"3,146191069607859"
97300,"3,145965695070889"
97400,"3,146147261656734"
97500,"3,1462269478371705"
97600,"3,1463571889103803"
97700,"3,14623385824236"
97800,"3,1463638264674185"
97900,"3,1467463799559647"
98000,"3,146622999245453"
98100,"3,146348503800635"
98200,"3,145923434246356"
98300,"3,1456"
98400,"3,145126492257044"
98500,"3,145357006003321"
98600,"3,1453362255965294"
98700,"3,1453154875717018"
98800,"3,1452447274174293"
98900,"3,1453741691314443"
99000,"3,1448039262400536"
99100,"3,144983418225671"
99200,"3,1453121532071404"
99300,"3,145441011102488"
99400,"3,145519849369472"
99500,"3,1456482564572728"
99600,"3,14562738843445"
99700,"3,1457554388123747"
99800,"3,1452883706271666"
99900,"3,14506989044201"
100000,"3,1450002358750178"
